SP500,19500103,16.66,16.66,16.66,16.66,1260000
SP500,19500104,16.85,16.85,16.85,16.85,1890000
SP500,19500105,16.93,16.93,16.93,16.93,2550000
SP500,19500106,16.98,16.98,16.98,16.98,2010000
SP500,19500109,17.08,17.08,17.08,17.08,2520000
SP500,19500110,17.03,17.03,17.03,17.03,2160000
SP500,19500111,17.09,17.09,17.09,17.09,2630000
SP500,19500112,16.76,16.76,16.76,16.76,2970000
SP500,19500113,16.67,16.67,16.67,16.67,3330000
SP500,19500116,16.72,16.72,16.72,16.72,1460000
SP500,19500117,16.86,16.86,16.86,16.86,1790000
SP500,19500118,16.85,16.85,16.85,16.85,1570000
SP500,19500119,16.87,16.87,16.87,16.87,1170000
SP500,19500120,16.9,16.9,16.9,16.9,1440000
SP500,19500123,16.92,16.92,16.92,16.92,1340000
SP500,19500124,16.86,16.86,16.86,16.86,1250000
SP500,19500125,16.74,16.74,16.74,16.74,1700000
SP500,19500126,16.73,16.73,16.73,16.73,1150000
SP500,19500127,16.82,16.82,16.82,16.82,1250000
SP500,19500130,17.02,17.02,17.02,17.02,1640000
SP500,19500131,17.05,17.05,17.05,17.05,1690000
SP500,19500201,17.05,17.05,17.05,17.05,1810000
SP500,19500202,17.23,17.23,17.23,17.23,2040000
SP500,19500203,17.29,17.29,17.29,17.29,2210000
SP500,19500206,17.32,17.32,17.32,17.32,1490000
SP500,19500207,17.23,17.23,17.23,17.23,1360000
SP500,19500208,17.21,17.21,17.21,17.21,1470000
SP500,19500209,17.28,17.28,17.28,17.28,1810000
SP500,19500210,17.24,17.24,17.24,17.24,1790000
SP500,19500213,17.24,17.24,17.24,17.24,0
SP500,19500214,17.06,17.06,17.06,17.06,2210000
SP500,19500215,17.06,17.06,17.06,17.06,1730000
SP500,19500216,16.99,16.99,16.99,16.99,1920000
SP500,19500217,17.15,17.15,17.15,17.15,1940000
SP500,19500220,17.2,17.2,17.2,17.2,1420000
SP500,19500221,17.17,17.17,17.17,17.17,1260000
SP500,19500222,17.17,17.17,17.17,17.17,0
SP500,19500223,17.21,17.21,17.21,17.21,1310000
SP500,19500224,17.28,17.28,17.28,17.28,1710000
SP500,19500227,17.28,17.28,17.28,17.28,1410000
SP500,19500228,17.22,17.22,17.22,17.22,1310000
SP500,19500301,17.24,17.24,17.24,17.24,1410000
SP500,19500302,17.23,17.23,17.23,17.23,1340000
SP500,19500303,17.29,17.29,17.29,17.29,1520000
SP500,19500306,17.32,17.32,17.32,17.32,1470000
SP500,19500307,17.2,17.2,17.2,17.2,1590000
SP500,19500308,17.19,17.19,17.19,17.19,1360000
SP500,19500309,17.07,17.07,17.07,17.07,1330000
SP500,19500310,17.09,17.09,17.09,17.09,1260000
SP500,19500313,17.12,17.12,17.12,17.12,1060000
SP500,19500314,17.25,17.25,17.25,17.25,1140000
SP500,19500315,17.45,17.45,17.45,17.45,1830000
SP500,19500316,17.49,17.49,17.49,17.49,2060000
SP500,19500317,17.45,17.45,17.45,17.45,1600000
SP500,19500320,17.44,17.44,17.44,17.44,1430000
SP500,19500321,17.45,17.45,17.45,17.45,1400000
SP500,19500322,17.55,17.55,17.55,17.55,2010000
SP500,19500323,17.56,17.56,17.56,17.56,2020000
SP500,19500324,17.56,17.56,17.56,17.56,1570000
SP500,19500327,17.46,17.46,17.46,17.46,1930000
SP500,19500328,17.53,17.53,17.53,17.53,1780000
SP500,19500329,17.44,17.44,17.44,17.44,2090000
SP500,19500330,17.3,17.3,17.3,17.3,2370000
SP500,19500331,17.29,17.29,17.29,17.29,1880000
SP500,19500403,17.53,17.53,17.53,17.53,1570000
SP500,19500404,17.55,17.55,17.55,17.55,2010000
SP500,19500405,17.63,17.63,17.63,17.63,1430000
SP500,19500406,17.78,17.78,17.78,17.78,2000000
SP500,19500407,17.78,17.78,17.78,17.78,0
SP500,19500410,17.85,17.85,17.85,17.85,2070000
SP500,19500411,17.75,17.75,17.75,17.75,2010000
SP500,19500412,17.94,17.94,17.94,17.94,2010000
SP500,19500413,17.98,17.98,17.98,17.98,2410000
SP500,19500414,17.96,17.96,17.96,17.96,2750000
SP500,19500417,17.88,17.88,17.88,17.88,2520000
SP500,19500418,18.03,18.03,18.03,18.03,3320000
SP500,19500419,18.05,18.05,18.05,18.05,2950000
SP500,19500420,17.93,17.93,17.93,17.93,2590000
SP500,19500421,17.96,17.96,17.96,17.96,2710000
SP500,19500424,17.83,17.83,17.83,17.83,2310000
SP500,19500425,17.83,17.83,17.83,17.83,1830000
SP500,19500426,17.76,17.76,17.76,17.76,1880000
SP500,19500427,17.86,17.86,17.86,17.86,2070000
SP500,19500428,17.96,17.96,17.96,17.96,2190000
SP500,19500501,18.22,18.22,18.22,18.22,2390000
SP500,19500502,18.11,18.11,18.11,18.11,2250000
SP500,19500503,18.27,18.27,18.27,18.27,2120000
SP500,19500504,18.12,18.12,18.12,18.12,2150000
SP500,19500505,18.22,18.22,18.22,18.22,1800000
SP500,19500508,18.27,18.27,18.27,18.27,1680000
SP500,19500509,18.27,18.27,18.27,18.27,1720000
SP500,19500510,18.29,18.29,18.29,18.29,1880000
SP500,19500511,18.29,18.29,18.29,18.29,1750000
SP500,19500512,18.18,18.18,18.18,18.18,1790000
SP500,19500515,18.26,18.26,18.26,18.26,1220000
SP500,19500516,18.44,18.44,18.44,18.44,1730000
SP500,19500517,18.52,18.52,18.52,18.52,2020000
SP500,19500518,18.56,18.56,18.56,18.56,5240000
SP500,19500519,18.68,18.68,18.68,18.68,2110000
SP500,19500522,18.6,18.6,18.6,18.6,1620000
SP500,19500523,18.71,18.71,18.71,18.71,1460000
SP500,19500524,18.69,18.69,18.69,18.69,1850000
SP500,19500525,18.69,18.69,18.69,18.69,1480000
SP500,19500526,18.67,18.67,18.67,18.67,1330000
SP500,19500529,18.72,18.72,18.72,18.72,1110000
SP500,19500530,18.72,18.72,18.72,18.72,0
SP500,19500531,18.78,18.78,18.78,18.78,1530000
SP500,19500601,18.77,18.77,18.77,18.77,1580000
SP500,19500602,18.79,18.79,18.79,18.79,1450000
SP500,19500605,18.6,18.6,18.6,18.6,1630000
SP500,19500606,18.88,18.88,18.88,18.88,2250000
SP500,19500607,18.93,18.93,18.93,18.93,1750000
SP500,19500608,19.14,19.14,19.14,19.14,1780000
SP500,19500609,19.26,19.26,19.26,19.26,2130000
SP500,19500612,19.4,19.4,19.4,19.4,1790000
SP500,19500613,19.25,19.25,19.25,19.25,1790000
SP500,19500614,18.98,18.98,18.98,18.98,1650000
SP500,19500615,18.93,18.93,18.93,18.93,1530000
SP500,19500616,18.97,18.97,18.97,18.97,1180000
SP500,19500619,18.92,18.92,18.92,18.92,1290000
SP500,19500620,18.83,18.83,18.83,18.83,1470000
SP500,19500621,19,19,19,19,1750000
SP500,19500622,19.16,19.16,19.16,19.16,1830000
SP500,19500623,19.14,19.14,19.14,19.14,1700000
SP500,19500626,18.11,18.11,18.11,18.11,3950000
SP500,19500627,17.91,17.91,17.91,17.91,4860000
SP500,19500628,18.11,18.11,18.11,18.11,2600000
SP500,19500629,17.44,17.44,17.44,17.44,3040000
SP500,19500630,17.69,17.69,17.69,17.69,2660000
SP500,19500703,17.64,17.64,17.64,17.64,1550000
SP500,19500704,17.64,17.64,17.64,17.64,0
SP500,19500705,17.81,17.81,17.81,17.81,1400000
SP500,19500706,17.91,17.91,17.91,17.91,1570000
SP500,19500707,17.67,17.67,17.67,17.67,1870000
SP500,19500710,17.59,17.59,17.59,17.59,1960000
SP500,19500711,17.32,17.32,17.32,17.32,3250000
SP500,19500712,16.87,16.87,16.87,16.87,3200000
SP500,19500713,16.69,16.69,16.69,16.69,2660000
SP500,19500714,16.87,16.87,16.87,16.87,1900000
SP500,19500717,16.68,16.68,16.68,16.68,1520000
SP500,19500718,17.06,17.06,17.06,17.06,1820000
SP500,19500719,17.36,17.36,17.36,17.36,2430000
SP500,19500720,17.61,17.61,17.61,17.61,3160000
SP500,19500721,17.59,17.59,17.59,17.59,2810000
SP500,19500724,17.48,17.48,17.48,17.48,2300000
SP500,19500725,17.23,17.23,17.23,17.23,2770000
SP500,19500726,17.27,17.27,17.27,17.27,2460000
SP500,19500727,17.5,17.5,17.5,17.5,2300000
SP500,19500728,17.69,17.69,17.69,17.69,2050000
SP500,19500731,17.84,17.84,17.84,17.84,1590000
SP500,19500801,18.02,18.02,18.02,18.02,1970000
SP500,19500802,17.95,17.95,17.95,17.95,1980000
SP500,19500803,17.99,17.99,17.99,17.99,1660000
SP500,19500804,18.14,18.14,18.14,18.14,1600000
SP500,19500807,18.41,18.41,18.41,18.41,1850000
SP500,19500808,18.46,18.46,18.46,18.46,2180000
SP500,19500809,18.61,18.61,18.61,18.61,1760000
SP500,19500810,18.48,18.48,18.48,18.48,1870000
SP500,19500811,18.28,18.28,18.28,18.28,1680000
SP500,19500814,18.29,18.29,18.29,18.29,1280000
SP500,19500815,18.32,18.32,18.32,18.32,1330000
SP500,19500816,18.34,18.34,18.34,18.34,1770000
SP500,19500817,18.54,18.54,18.54,18.54,2170000
SP500,19500818,18.68,18.68,18.68,18.68,1780000
SP500,19500821,18.7,18.7,18.7,18.7,1840000
SP500,19500822,18.68,18.68,18.68,18.68,1550000
SP500,19500823,18.82,18.82,18.82,18.82,1580000
SP500,19500824,18.79,18.79,18.79,18.79,1620000
SP500,19500825,18.54,18.54,18.54,18.54,1610000
SP500,19500828,18.53,18.53,18.53,18.53,1300000
SP500,19500829,18.54,18.54,18.54,18.54,1890000
SP500,19500830,18.43,18.43,18.43,18.43,1490000
SP500,19500831,18.42,18.42,18.42,18.42,1140000
SP500,19500901,18.55,18.55,18.55,18.55,1290000
SP500,19500904,18.55,18.55,18.55,18.55,0
SP500,19500905,18.68,18.68,18.68,18.68,1250000
SP500,19500906,18.54,18.54,18.54,18.54,1300000
SP500,19500907,18.59,18.59,18.59,18.59,1340000
SP500,19500908,18.75,18.75,18.75,18.75,1960000
SP500,19500911,18.61,18.61,18.61,18.61,1860000
SP500,19500912,18.87,18.87,18.87,18.87,1680000
SP500,19500913,19.09,19.09,19.09,19.09,2600000
SP500,19500914,19.18,19.18,19.18,19.18,2350000
SP500,19500915,19.29,19.29,19.29,19.29,2410000
SP500,19500918,19.37,19.37,19.37,19.37,2040000
SP500,19500919,19.31,19.31,19.31,19.31,1590000
SP500,19500920,19.21,19.21,19.21,19.21,2100000
SP500,19500921,19.37,19.37,19.37,19.37,1650000
SP500,19500922,19.44,19.44,19.44,19.44,2510000
SP500,19500925,19.42,19.42,19.42,19.42,2020000
SP500,19500926,19.14,19.14,19.14,19.14,2280000
SP500,19500927,19.41,19.41,19.41,19.41,2360000
SP500,19500928,19.42,19.42,19.42,19.42,2200000
SP500,19500929,19.45,19.45,19.45,19.45,1800000
SP500,19501002,19.69,19.69,19.69,19.69,2200000
SP500,19501003,19.66,19.66,19.66,19.66,2480000
SP500,19501004,20,20,20,20,2920000
SP500,19501005,19.89,19.89,19.89,19.89,2490000
SP500,19501006,20.12,20.12,20.12,20.12,2360000
SP500,19501009,20,20,20,20,2330000
SP500,19501010,19.78,19.78,19.78,19.78,1870000
SP500,19501011,19.86,19.86,19.86,19.86,2200000
SP500,19501012,19.86,19.86,19.86,19.86,0
SP500,19501013,19.85,19.85,19.85,19.85,2030000
SP500,19501016,19.71,19.71,19.71,19.71,1630000
SP500,19501017,19.89,19.89,19.89,19.89,2010000
SP500,19501018,20.01,20.01,20.01,20.01,2410000
SP500,19501019,20.02,20.02,20.02,20.02,2250000
SP500,19501020,19.96,19.96,19.96,19.96,1840000
SP500,19501023,19.96,19.96,19.96,19.96,1850000
SP500,19501024,20.08,20.08,20.08,20.08,1790000
SP500,19501025,20.05,20.05,20.05,20.05,1930000
SP500,19501026,19.61,19.61,19.61,19.61,3000000
SP500,19501027,19.77,19.77,19.77,19.77,1800000
SP500,19501030,19.61,19.61,19.61,19.61,1790000
SP500,19501031,19.53,19.53,19.53,19.53,2010000
SP500,19501101,19.56,19.56,19.56,19.56,1780000
SP500,19501102,19.73,19.73,19.73,19.73,1580000
SP500,19501103,19.85,19.85,19.85,19.85,1560000
SP500,19501106,19.36,19.36,19.36,19.36,2580000
SP500,19501107,19.36,19.36,19.36,19.36,0
SP500,19501108,19.56,19.56,19.56,19.56,1850000
SP500,19501109,19.79,19.79,19.79,19.79,1760000
SP500,19501110,19.94,19.94,19.94,19.94,1640000
SP500,19501113,20.01,20.01,20.01,20.01,1630000
SP500,19501114,19.86,19.86,19.86,19.86,1780000
SP500,19501115,19.82,19.82,19.82,19.82,1620000
SP500,19501116,19.72,19.72,19.72,19.72,1760000
SP500,19501117,19.86,19.86,19.86,19.86,2130000
SP500,19501120,19.93,19.93,19.93,19.93,2250000
SP500,19501121,19.88,19.88,19.88,19.88,2010000
SP500,19501122,20.16,20.16,20.16,20.16,2730000
SP500,19501123,20.16,20.16,20.16,20.16,0
SP500,19501124,20.32,20.32,20.32,20.32,2620000
SP500,19501127,20.18,20.18,20.18,20.18,1740000
SP500,19501128,19.56,19.56,19.56,19.56,2970000
SP500,19501129,19.37,19.37,19.37,19.37,2770000
SP500,19501130,19.51,19.51,19.51,19.51,2080000
SP500,19501201,19.66,19.66,19.66,19.66,1870000
SP500,19501204,19,19,19,19,2510000
SP500,19501205,19.31,19.31,19.31,19.31,1940000
SP500,19501206,19.45,19.45,19.45,19.45,2010000
SP500,19501207,19.4,19.4,19.4,19.4,1810000
SP500,19501208,19.4,19.4,19.4,19.4,2310000
SP500,19501211,19.72,19.72,19.72,19.72,2600000
SP500,19501212,19.68,19.68,19.68,19.68,2140000
SP500,19501213,19.67,19.67,19.67,19.67,2030000
SP500,19501214,19.43,19.43,19.43,19.43,2660000
SP500,19501215,19.33,19.33,19.33,19.33,2420000
SP500,19501218,19.85,19.85,19.85,19.85,4500000
SP500,19501219,19.96,19.96,19.96,19.96,3650000
SP500,19501220,19.97,19.97,19.97,19.97,3510000
SP500,19501221,19.98,19.98,19.98,19.98,3990000
SP500,19501222,20.07,20.07,20.07,20.07,2720000
SP500,19501225,20.07,20.07,20.07,20.07,0
SP500,19501226,19.92,19.92,19.92,19.92,2660000
SP500,19501227,20.3,20.3,20.3,20.3,2940000
SP500,19501228,20.38,20.38,20.38,20.38,3560000
SP500,19501229,20.43,20.43,20.43,20.43,3440000
SP500,19510101,20.43,20.43,20.43,20.43,0
SP500,19510102,20.77,20.77,20.77,20.77,3030000
SP500,19510103,20.69,20.69,20.69,20.69,3370000
SP500,19510104,20.87,20.87,20.87,20.87,3390000
SP500,19510105,20.87,20.87,20.87,20.87,3390000
SP500,19510108,21,21,21,21,2780000
SP500,19510109,21.12,21.12,21.12,21.12,3800000
SP500,19510110,20.85,20.85,20.85,20.85,3270000
SP500,19510111,21.19,21.19,21.19,21.19,3490000
SP500,19510112,21.11,21.11,21.11,21.11,2950000
SP500,19510115,21.3,21.3,21.3,21.3,2830000
SP500,19510116,21.46,21.46,21.46,21.46,3740000
SP500,19510117,21.55,21.55,21.55,21.55,3880000
SP500,19510118,21.4,21.4,21.4,21.4,3490000
SP500,19510119,21.36,21.36,21.36,21.36,3170000
SP500,19510122,21.18,21.18,21.18,21.18,2570000
SP500,19510123,21.26,21.26,21.26,21.26,2080000
SP500,19510124,21.16,21.16,21.16,21.16,1990000
SP500,19510125,21.03,21.03,21.03,21.03,2520000
SP500,19510126,21.26,21.26,21.26,21.26,2230000
SP500,19510129,21.67,21.67,21.67,21.67,2630000
SP500,19510130,21.74,21.74,21.74,21.74,2480000
SP500,19510131,21.66,21.66,21.66,21.66,2340000
SP500,19510201,21.77,21.77,21.77,21.77,2380000
SP500,19510202,21.96,21.96,21.96,21.96,3030000
SP500,19510205,22.2,22.2,22.2,22.2,2680000
SP500,19510206,22.12,22.12,22.12,22.12,2370000
SP500,19510207,21.99,21.99,21.99,21.99,2020000
SP500,19510208,22.09,22.09,22.09,22.09,2120000
SP500,19510209,22.17,22.17,22.17,22.17,2550000
SP500,19510212,22.17,22.17,22.17,22.17,0
SP500,19510213,22.18,22.18,22.18,22.18,2400000
SP500,19510214,22.12,22.12,22.12,22.12,2050000
SP500,19510215,22,22,22,22,1700000
SP500,19510216,22.13,22.13,22.13,22.13,1860000
SP500,19510219,21.83,21.83,21.83,21.83,1910000
SP500,19510220,21.79,21.79,21.79,21.79,2010000
SP500,19510221,21.86,21.86,21.86,21.86,1670000
SP500,19510222,21.86,21.86,21.86,21.86,0
SP500,19510223,21.92,21.92,21.92,21.92,1540000
SP500,19510226,21.93,21.93,21.93,21.93,1650000
SP500,19510227,21.76,21.76,21.76,21.76,1680000
SP500,19510228,21.8,21.8,21.8,21.8,1640000
SP500,19510301,21.85,21.85,21.85,21.85,1610000
SP500,19510302,21.93,21.93,21.93,21.93,1570000
SP500,19510305,21.79,21.79,21.79,21.79,1690000
SP500,19510306,21.79,21.79,21.79,21.79,1490000
SP500,19510307,21.86,21.86,21.86,21.86,1770000
SP500,19510308,21.95,21.95,21.95,21.95,1440000
SP500,19510309,21.95,21.95,21.95,21.95,1610000
SP500,19510312,21.7,21.7,21.7,21.7,1640000
SP500,19510313,21.41,21.41,21.41,21.41,2330000
SP500,19510314,21.25,21.25,21.25,21.25,2110000
SP500,19510315,21.29,21.29,21.29,21.29,2070000
SP500,19510316,21.64,21.64,21.64,21.64,1660000
SP500,19510319,21.56,21.56,21.56,21.56,1120000
SP500,19510320,21.52,21.52,21.52,21.52,1020000
SP500,19510321,21.64,21.64,21.64,21.64,1310000
SP500,19510322,21.73,21.73,21.73,21.73,1290000
SP500,19510323,21.73,21.73,21.73,21.73,0
SP500,19510326,21.53,21.53,21.53,21.53,1230000
SP500,19510327,21.51,21.51,21.51,21.51,1250000
SP500,19510328,21.26,21.26,21.26,21.26,1770000
SP500,19510329,21.33,21.33,21.33,21.33,1300000
SP500,19510330,21.48,21.48,21.48,21.48,1150000
SP500,19510402,21.32,21.32,21.32,21.32,1280000
SP500,19510403,21.26,21.26,21.26,21.26,1220000
SP500,19510404,21.4,21.4,21.4,21.4,1300000
SP500,19510405,21.69,21.69,21.69,21.69,1790000
SP500,19510406,21.72,21.72,21.72,21.72,1450000
SP500,19510409,21.68,21.68,21.68,21.68,1110000
SP500,19510410,21.65,21.65,21.65,21.65,1280000
SP500,19510411,21.64,21.64,21.64,21.64,1420000
SP500,19510412,21.83,21.83,21.83,21.83,1530000
SP500,19510413,22.09,22.09,22.09,22.09,2120000
SP500,19510416,22.04,22.04,22.04,22.04,1730000
SP500,19510417,22.09,22.09,22.09,22.09,1470000
SP500,19510418,22.13,22.13,22.13,22.13,1780000
SP500,19510419,22.04,22.04,22.04,22.04,1520000
SP500,19510420,22.04,22.04,22.04,22.04,940000
SP500,19510423,22.05,22.05,22.05,22.05,1160000
SP500,19510424,21.96,21.96,21.96,21.96,1420000
SP500,19510425,21.97,21.97,21.97,21.97,1520000
SP500,19510426,22.16,22.16,22.16,22.16,1800000
SP500,19510427,22.39,22.39,22.39,22.39,2120000
SP500,19510430,22.43,22.43,22.43,22.43,1790000
SP500,19510501,22.53,22.53,22.53,22.53,1760000
SP500,19510502,22.62,22.62,22.62,22.62,1900000
SP500,19510503,22.81,22.81,22.81,22.81,2060000
SP500,19510504,22.77,22.77,22.77,22.77,2050000
SP500,19510507,22.63,22.63,22.63,22.63,1580000
SP500,19510508,22.61,22.61,22.61,22.61,1600000
SP500,19510509,22.64,22.64,22.64,22.64,1960000
SP500,19510510,22.51,22.51,22.51,22.51,1660000
SP500,19510511,22.33,22.33,22.33,22.33,1640000
SP500,19510514,22.18,22.18,22.18,22.18,1250000
SP500,19510515,21.76,21.76,21.76,21.76,2020000
SP500,19510516,21.69,21.69,21.69,21.69,1660000
SP500,19510517,21.91,21.91,21.91,21.91,1370000
SP500,19510518,21.51,21.51,21.51,21.51,1660000
SP500,19510521,21.46,21.46,21.46,21.46,1580000
SP500,19510522,21.36,21.36,21.36,21.36,1440000
SP500,19510523,21.16,21.16,21.16,21.16,1540000
SP500,19510524,21.05,21.05,21.05,21.05,2580000
SP500,19510525,21.03,21.03,21.03,21.03,1210000
SP500,19510528,21.21,21.21,21.21,21.21,1240000
SP500,19510529,21.35,21.35,21.35,21.35,1190000
SP500,19510530,21.35,21.35,21.35,21.35,0
SP500,19510531,21.52,21.52,21.52,21.52,1220000
SP500,19510601,21.48,21.48,21.48,21.48,9810000
SP500,19510604,21.24,21.24,21.24,21.24,1100000
SP500,19510605,21.33,21.33,21.33,21.33,1180000
SP500,19510606,21.48,21.48,21.48,21.48,1200000
SP500,19510607,21.56,21.56,21.56,21.56,1340000
SP500,19510608,21.49,21.49,21.49,21.49,1000000
SP500,19510611,21.61,21.61,21.61,21.61,1220000
SP500,19510612,21.52,21.52,21.52,21.52,1200000
SP500,19510613,21.55,21.55,21.55,21.55,1060000
SP500,19510614,21.84,21.84,21.84,21.84,1300000
SP500,19510615,22.04,22.04,22.04,22.04,1370000
SP500,19510618,22.05,22.05,22.05,22.05,1050000
SP500,19510619,22.02,22.02,22.02,22.02,1100000
SP500,19510620,21.91,21.91,21.91,21.91,1120000
SP500,19510621,21.78,21.78,21.78,21.78,1100000
SP500,19510622,21.55,21.55,21.55,21.55,1340000
SP500,19510625,21.29,21.29,21.29,21.29,2440000
SP500,19510626,21.3,21.3,21.3,21.3,1260000
SP500,19510627,21.37,21.37,21.37,21.37,1360000
SP500,19510628,21.1,21.1,21.1,21.1,1940000
SP500,19510629,20.96,20.96,20.96,20.96,1730000
SP500,19510702,21.1,21.1,21.1,21.1,1350000
SP500,19510703,21.23,21.23,21.23,21.23,1250000
SP500,19510704,21.23,21.23,21.23,21.23,0
SP500,19510705,21.64,21.64,21.64,21.64,1410000
SP500,19510706,21.64,21.64,21.64,21.64,1170000
SP500,19510709,21.73,21.73,21.73,21.73,1110000
SP500,19510710,21.63,21.63,21.63,21.63,990000
SP500,19510711,21.68,21.68,21.68,21.68,970000
SP500,19510712,21.8,21.8,21.8,21.8,1050000
SP500,19510713,21.98,21.98,21.98,21.98,1320000
SP500,19510716,21.73,21.73,21.73,21.73,1200000
SP500,19510717,21.92,21.92,21.92,21.92,1280000
SP500,19510718,21.88,21.88,21.88,21.88,1370000
SP500,19510719,21.84,21.84,21.84,21.84,1120000
SP500,19510720,21.88,21.88,21.88,21.88,1390000
SP500,19510723,22.1,22.1,22.1,22.1,1320000
SP500,19510724,22.44,22.44,22.44,22.44,1740000
SP500,19510725,22.32,22.32,22.32,22.32,1870000
SP500,19510726,22.47,22.47,22.47,22.47,1480000
SP500,19510727,22.53,22.53,22.53,22.53,1450000
SP500,19510730,22.63,22.63,22.63,22.63,1600000
SP500,19510731,22.4,22.4,22.4,22.4,1550000
SP500,19510801,22.51,22.51,22.51,22.51,1680000
SP500,19510802,22.82,22.82,22.82,22.82,2130000
SP500,19510803,22.85,22.85,22.85,22.85,1570000
SP500,19510806,23.01,23.01,23.01,23.01,1600000
SP500,19510807,23.03,23.03,23.03,23.03,1810000
SP500,19510808,22.93,22.93,22.93,22.93,1410000
SP500,19510809,22.84,22.84,22.84,22.84,1500000
SP500,19510810,22.79,22.79,22.79,22.79,1260000
SP500,19510813,22.8,22.8,22.8,22.8,1320000
SP500,19510814,22.7,22.7,22.7,22.7,1180000
SP500,19510815,22.79,22.79,22.79,22.79,1340000
SP500,19510816,22.87,22.87,22.87,22.87,1750000
SP500,19510817,22.94,22.94,22.94,22.94,1620000
SP500,19510820,22.93,22.93,22.93,22.93,1130000
SP500,19510821,22.83,22.83,22.83,22.83,1400000
SP500,19510822,22.75,22.75,22.75,22.75,1130000
SP500,19510823,22.9,22.9,22.9,22.9,1230000
SP500,19510824,22.88,22.88,22.88,22.88,1210000
SP500,19510827,22.85,22.85,22.85,22.85,1080000
SP500,19510828,22.9,22.9,22.9,22.9,1280000
SP500,19510829,23.08,23.08,23.08,23.08,1520000
SP500,19510830,23.24,23.24,23.24,23.24,1950000
SP500,19510831,23.28,23.28,23.28,23.28,1530000
SP500,19510903,23.28,23.28,23.28,23.28,0
SP500,19510904,23.28,23.28,23.28,23.28,1520000
SP500,19510905,23.42,23.42,23.42,23.42,1850000
SP500,19510906,23.47,23.47,23.47,23.47,2150000
SP500,19510907,23.53,23.53,23.53,23.53,1970000
SP500,19510910,23.62,23.62,23.62,23.62,2190000
SP500,19510911,23.5,23.5,23.5,23.5,2040000
SP500,19510912,23.6,23.6,23.6,23.6,2180000
SP500,19510913,23.71,23.71,23.71,23.71,2350000
SP500,19510914,23.69,23.69,23.69,23.69,2170000
SP500,19510917,23.62,23.62,23.62,23.62,1800000
SP500,19510918,23.59,23.59,23.59,23.59,2030000
SP500,19510919,23.59,23.59,23.59,23.59,2070000
SP500,19510920,23.57,23.57,23.57,23.57,2100000
SP500,19510921,23.4,23.4,23.4,23.4,2180000
SP500,19510924,23.3,23.3,23.3,23.3,1630000
SP500,19510925,23.38,23.38,23.38,23.38,1740000
SP500,19510926,23.4,23.4,23.4,23.4,1520000
SP500,19510927,23.27,23.27,23.27,23.27,1540000
SP500,19510928,23.26,23.26,23.26,23.26,1390000
SP500,19511001,23.47,23.47,23.47,23.47,1330000
SP500,19511002,23.64,23.64,23.64,23.64,1870000
SP500,19511003,23.79,23.79,23.79,23.79,2780000
SP500,19511004,23.72,23.72,23.72,23.72,1810000
SP500,19511005,23.78,23.78,23.78,23.78,2080000
SP500,19511008,23.75,23.75,23.75,23.75,1860000
SP500,19511009,23.65,23.65,23.65,23.65,1750000
SP500,19511010,23.61,23.61,23.61,23.61,1320000
SP500,19511011,23.7,23.7,23.7,23.7,1760000
SP500,19511012,23.7,23.7,23.7,23.7,0
SP500,19511015,23.85,23.85,23.85,23.85,1720000
SP500,19511016,23.77,23.77,23.77,23.77,1730000
SP500,19511017,23.69,23.69,23.69,23.69,1460000
SP500,19511018,23.67,23.67,23.67,23.67,1450000
SP500,19511019,23.32,23.32,23.32,23.32,1990000
SP500,19511022,22.75,22.75,22.75,22.75,2690000
SP500,19511023,22.84,22.84,22.84,22.84,2110000
SP500,19511024,23.03,23.03,23.03,23.03,1670000
SP500,19511025,22.96,22.96,22.96,22.96,1360000
SP500,19511026,22.81,22.81,22.81,22.81,1710000
SP500,19511029,22.69,22.69,22.69,22.69,1780000
SP500,19511030,22.66,22.66,22.66,22.66,1530000
SP500,19511031,22.94,22.94,22.94,22.94,1490000
SP500,19511101,23.1,23.1,23.1,23.1,1430000
SP500,19511102,22.93,22.93,22.93,22.93,1230000
SP500,19511105,22.82,22.82,22.82,22.82,1130000
SP500,19511106,22.82,22.82,22.82,22.82,0
SP500,19511107,22.49,22.49,22.49,22.49,1490000
SP500,19511108,22.47,22.47,22.47,22.47,1410000
SP500,19511109,22.75,22.75,22.75,22.75,1470000
SP500,19511112,22.75,22.75,22.75,22.75,0
SP500,19511113,22.79,22.79,22.79,22.79,1160000
SP500,19511114,22.85,22.85,22.85,22.85,1220000
SP500,19511115,22.84,22.84,22.84,22.84,1200000
SP500,19511116,22.82,22.82,22.82,22.82,1140000
SP500,19511119,22.73,22.73,22.73,22.73,1030000
SP500,19511120,22.68,22.68,22.68,22.68,1130000
SP500,19511121,22.64,22.64,22.64,22.64,1090000
SP500,19511122,22.64,22.64,22.64,22.64,0
SP500,19511123,22.4,22.4,22.4,22.4,1210000
SP500,19511126,22.43,22.43,22.43,22.43,1180000
SP500,19511127,22.66,22.66,22.66,22.66,1310000
SP500,19511128,22.61,22.61,22.61,22.61,1150000
SP500,19511129,22.67,22.67,22.67,22.67,1070000
SP500,19511130,22.88,22.88,22.88,22.88,1530000
SP500,19511203,23.01,23.01,23.01,23.01,1220000
SP500,19511204,23.14,23.14,23.14,23.14,1280000
SP500,19511205,23.07,23.07,23.07,23.07,1330000
SP500,19511206,23.34,23.34,23.34,23.34,1840000
